case_id,court_id,case_type,filed_date,disposed_date,status,reported_days,quality_flag,quality_reason,waiting_days,duration_mismatch,is_open,days_open,filed_month,filed_quarter,disposed_month,age_band,overdue,court_name,region,court_type
002626,05,Civil,2025-10-24,2026-06-15,Disposed,234.0,False,,234.0,False,False,,2025-10,2025Q4,2026-06,,False,Mistvale District Court,Central,District
002627,09,Family,2025-05-29,2026-03-01,Disposed,276.0,False,,276.0,False,False,,2025-05,2025Q2,2026-03,,False,Southgate District Court,Southern,District
002628,06,Family,2025-09-24,,Active,,False,,,False,True,342.0,2025-09,2025Q3,,3-12 months,False,Central Plains High Court,Central,High
002629,07,Youth,2025-03-08,2025-09-25,Disposed,201.0,False,,201.0,False,False,,2025-03,2025Q1,2025-09,,False,Eastfield District Court,Eastern,District
002630,03,Criminal,2024-09-27,2025-03-31,Disposed,185.0,False,,185.0,False,False,,2024-09,2024Q3,2025-03,,False,Harbourview High Court,Northern,High
002631,08,Youth,2024-10-25,2025-02-12,Disposed,110.0,False,,110.0,False,False,,2024-10,2024Q4,2025-02,,False,Cape Lawson District Court,Eastern,District
002632,11,Youth,2026-05-14,2026-06-24,Disposed,41.0,False,,41.0,False,False,,2026-05,2026Q2,2026-06,,False,Southern Ranges High Court,Southern,High
002633,07,Civil,2024-09-26,2024-11-05,Disposed,40.0,False,,40.0,False,False,,2024-09,2024Q3,2024-11,,False,Eastfield District Court,Eastern,District
002634,08,Criminal,2025-11-15,2026-05-31,Disposed,197.0,False,,197.0,False,False,,2025-11,2025Q4,2026-05,,False,Cape Lawson District Court,Eastern,District
002635,11,Criminal,2026-06-21,2026-08-30,Disposed,70.0,False,,70.0,False,False,,2026-06,2026Q2,2026-08,,False,Southern Ranges High Court,Southern,High
002636,04,Civil,2026-05-21,,Active,,False,,,False,True,103.0,2026-05,2026Q2,,3-12 months,False,Riverton District Court,Central,District
002637,12,Family,2026-03-15,,Active,,False,,,False,True,170.0,2026-03,2026Q1,,3-12 months,False,Willow Creek District Court,Southern,District
002638,10,Family,2026-06-14,,Active,,False,,,False,True,79.0,2026-06,2026Q2,,0-3 months,False,Fernbay District Court,Southern,District
002639,03,Family,2025-03-06,2025-09-25,Disposed,203.0,False,,203.0,False,False,,2025-03,2025Q1,2025-09,,False,Harbourview High Court,Northern,High
002640,06,Family,2025-03-16,2025-09-07,Disposed,175.0,False,,175.0,False,False,,2025-03,2025Q1,2025-09,,False,Central Plains High Court,Central,High
002641,06,Family,2025-10-22,2026-04-15,Disposed,175.0,False,,175.0,False,False,,2025-10,2025Q4,2026-04,,False,Central Plains High Court,Central,High
002642,02,Youth,2024-12-06,2025-01-02,Disposed,27.0,False,,27.0,False,False,,2024-12,2024Q4,2025-01,,False,Kauri Point District Court,Northern,District
002643,04,Civil,2026-04-13,2026-07-06,Disposed,84.0,False,,84.0,False,False,,2026-04,2026Q2,2026-07,,False,Riverton District Court,Central,District
002644,11,Civil,2024-07-13,2024-11-26,Disposed,136.0,False,,136.0,False,False,,2024-07,2024Q3,2024-11,,False,Southern Ranges High Court,Southern,High
002645,02,Criminal,2025-02-22,2025-03-19,Disposed,25.0,False,,25.0,False,False,,2025-02,2025Q1,2025-03,,False,Kauri Point District Court,Northern,District
002646,03,Youth,2024-08-10,2024-10-24,Disposed,75.0,False,,75.0,False,False,,2024-08,2024Q3,2024-10,,False,Harbourview High Court,Northern,High
002647,11,Civil,2026-01-04,2026-06-03,Disposed,150.0,False,,150.0,False,False,,2026-01,2026Q1,2026-06,,False,Southern Ranges High Court,Southern,High
002648,09,Criminal,2024-08-22,2025-02-01,Disposed,163.0,False,,163.0,False,False,,2024-08,2024Q3,2025-02,,False,Southgate District Court,Southern,District
002649,08,Youth,2026-04-16,2026-08-15,Disposed,121.0,False,,121.0,False,False,,2026-04,2026Q2,2026-08,,False,Cape Lawson District Court,Eastern,District
002650,06,Criminal,2025-04-13,2025-08-10,Disposed,119.0,False,,119.0,False,False,,2025-04,2025Q2,2025-08,,False,Central Plains High Court,Central,High
002651,11,Youth,2024-11-06,,Active,,False,,,False,True,664.0,2024-11,2024Q4,,12+ months,True,Southern Ranges High Court,Southern,High
002652,05,Criminal,2026-01-12,2026-07-09,Disposed,178.0,False,,178.0,False,False,,2026-01,2026Q1,2026-07,,False,Mistvale District Court,Central,District
002653,03,Criminal,2025-11-04,2026-03-28,Disposed,144.0,False,,144.0,False,False,,2025-11,2025Q4,2026-03,,False,Harbourview High Court,Northern,High
002654,12,Youth,2025-09-21,2025-10-26,Disposed,35.0,False,,35.0,False,False,,2025-09,2025Q3,2025-10,,False,Willow Creek District Court,Southern,District
002655,07,Civil,2025-09-10,2026-06-20,Disposed,283.0,False,,283.0,False,False,,2025-09,2025Q3,2026-06,,False,Eastfield District Court,Eastern,District
002656,02,Family,2026-04-23,,Active,,False,,,False,True,131.0,2026-04,2026Q2,,3-12 months,False,Kauri Point District Court,Northern,District
002657,07,Civil,2024-07-07,2024-09-17,Disposed,72.0,False,,72.0,False,False,,2024-07,2024Q3,2024-09,,False,Eastfield District Court,Eastern,District
002658,09,Civil,2026-03-26,2026-07-28,Disposed,124.0,False,,124.0,False,False,,2026-03,2026Q1,2026-07,,False,Southgate District Court,Southern,District
002659,04,Criminal,2025-09-30,2025-10-19,Disposed,19.0,False,,19.0,False,False,,2025-09,2025Q3,2025-10,,False,Riverton District Court,Central,District
002660,11,Criminal,2026-04-15,,Active,,False,,,False,True,139.0,2026-04,2026Q2,,3-12 months,False,Southern Ranges High Court,Southern,High
002661,10,Youth,2026-05-16,,Active,,False,,,False,True,108.0,2026-05,2026Q2,,3-12 months,False,Fernbay District Court,Southern,District
002662,08,Family,2025-06-30,2025-10-22,Disposed,114.0,False,,114.0,False,False,,2025-06,2025Q2,2025-10,,False,Cape Lawson District Court,Eastern,District
002663,03,Criminal,2026-01-23,,Active,,False,,,False,True,221.0,2026-01,2026Q1,,3-12 months,False,Harbourview High Court,Northern,High
002664,09,Criminal,2026-03-24,2026-07-18,Disposed,116.0,False,,116.0,False,False,,2026-03,2026Q1,2026-07,,False,Southgate District Court,Southern,District
002665,12,Criminal,2025-11-19,2026-04-12,Disposed,144.0,False,,144.0,False,False,,2025-11,2025Q4,2026-04,,False,Willow Creek District Court,Southern,District
002666,06,Youth,2025-02-05,2025-04-26,Disposed,80.0,False,,80.0,False,False,,2025-02,2025Q1,2025-04,,False,Central Plains High Court,Central,High
002667,11,Criminal,2026-04-07,2026-07-03,Disposed,87.0,False,,87.0,False,False,,2026-04,2026Q2,2026-07,,False,Southern Ranges High Court,Southern,High
002668,04,Criminal,2025-11-10,2026-02-21,Disposed,103.0,False,,103.0,False,False,,2025-11,2025Q4,2026-02,,False,Riverton District Court,Central,District
002669,01,Family,2025-03-06,2025-10-16,Disposed,224.0,False,,224.0,False,False,,2025-03,2025Q1,2025-10,,False,Northbridge District Court,Northern,District
002670,11,Family,2025-10-19,2026-02-25,Disposed,129.0,False,,129.0,False,False,,2025-10,2025Q4,2026-02,,False,Southern Ranges High Court,Southern,High
002671,10,Youth,2024-11-18,2025-02-23,Disposed,97.0,False,,97.0,False,False,,2024-11,2024Q4,2025-02,,False,Fernbay District Court,Southern,District
002672,02,Family,2025-08-18,2025-10-10,Disposed,53.0,False,,53.0,False,False,,2025-08,2025Q3,2025-10,,False,Kauri Point District Court,Northern,District
002673,05,Youth,2024-11-04,,Active,,False,,,False,True,666.0,2024-11,2024Q4,,12+ months,True,Mistvale District Court,Central,District
002674,12,Family,2025-05-14,,Active,,False,,,False,True,475.0,2025-05,2025Q2,,12+ months,True,Willow Creek District Court,Southern,District
002675,01,Youth,2024-11-29,2025-01-19,Disposed,51.0,False,,51.0,False,False,,2024-11,2024Q4,2025-01,,False,Northbridge District Court,Northern,District
002676,01,Criminal,2025-06-01,2025-08-09,Disposed,69.0,False,,69.0,False,False,,2025-06,2025Q2,2025-08,,False,Northbridge District Court,Northern,District
002677,02,Criminal,2026-04-03,2026-05-17,Disposed,44.0,False,,44.0,False,False,,2026-04,2026Q2,2026-05,,False,Kauri Point District Court,Northern,District
002678,01,Family,2025-09-27,2025-12-04,Disposed,68.0,False,,68.0,False,False,,2025-09,2025Q3,2025-12,,False,Northbridge District Court,Northern,District
002679,10,Civil,2024-09-26,2024-12-07,Disposed,72.0,False,,72.0,False,False,,2024-09,2024Q3,2024-12,,False,Fernbay District Court,Southern,District
002680,03,Civil,2025-02-22,2025-07-16,Disposed,144.0,False,,144.0,False,False,,2025-02,2025Q1,2025-07,,False,Harbourview High Court,Northern,High
002681,06,Criminal,2025-07-09,2025-10-17,Disposed,100.0,False,,100.0,False,False,,2025-07,2025Q3,2025-10,,False,Central Plains High Court,Central,High
002682,06,Criminal,2025-06-27,2025-11-01,Disposed,127.0,False,,127.0,False,False,,2025-06,2025Q2,2025-11,,False,Central Plains High Court,Central,High
002683,03,Civil,2026-03-27,,Active,,False,,,False,True,158.0,2026-03,2026Q1,,3-12 months,False,Harbourview High Court,Northern,High
002684,04,Civil,2024-10-04,2025-01-23,Disposed,111.0,False,,111.0,False,False,,2024-10,2024Q4,2025-01,,False,Riverton District Court,Central,District
002685,06,Criminal,2025-05-27,2025-12-23,Disposed,210.0,False,,210.0,False,False,,2025-05,2025Q2,2025-12,,False,Central Plains High Court,Central,High
002686,03,Civil,2024-07-25,2025-09-11,Disposed,413.0,False,,413.0,False,False,,2024-07,2024Q3,2025-09,,False,Harbourview High Court,Northern,High
002687,02,Family,2025-10-08,2026-01-17,Disposed,101.0,False,,101.0,False,False,,2025-10,2025Q4,2026-01,,False,Kauri Point District Court,Northern,District
002688,05,Youth,2024-09-05,2024-12-16,Disposed,102.0,False,,102.0,False,False,,2024-09,2024Q3,2024-12,,False,Mistvale District Court,Central,District
002689,04,Youth,2025-02-20,2025-04-06,Disposed,45.0,False,,45.0,False,False,,2025-02,2025Q1,2025-04,,False,Riverton District Court,Central,District
002690,03,Criminal,2026-03-14,,Active,,False,,,False,True,171.0,2026-03,2026Q1,,3-12 months,False,Harbourview High Court,Northern,High
002691,10,Family,2025-01-21,2025-06-10,Disposed,140.0,False,,140.0,False,False,,2025-01,2025Q1,2025-06,,False,Fernbay District Court,Southern,District
002692,10,Civil,2024-11-24,2025-04-11,Disposed,138.0,False,,138.0,False,False,,2024-11,2024Q4,2025-04,,False,Fernbay District Court,Southern,District
002693,03,Youth,2024-10-18,2024-11-26,Disposed,39.0,False,,39.0,False,False,,2024-10,2024Q4,2024-11,,False,Harbourview High Court,Northern,High
002694,04,Family,2024-10-05,2025-01-10,Disposed,97.0,False,,97.0,False,False,,2024-10,2024Q4,2025-01,,False,Riverton District Court,Central,District
002695,01,Criminal,2025-04-13,2025-10-13,Disposed,183.0,False,,183.0,False,False,,2025-04,2025Q2,2025-10,,False,Northbridge District Court,Northern,District
002696,01,Civil,2025-09-13,2025-10-21,Disposed,38.0,False,,38.0,False,False,,2025-09,2025Q3,2025-10,,False,Northbridge District Court,Northern,District
002697,07,Criminal,2025-05-10,2026-02-16,Disposed,282.0,False,,282.0,False,False,,2025-05,2025Q2,2026-02,,False,Eastfield District Court,Eastern,District
002698,06,Criminal,2024-11-14,2026-05-23,Disposed,555.0,False,,555.0,False,False,,2024-11,2024Q4,2026-05,,False,Central Plains High Court,Central,High
002699,05,Civil,2025-07-06,2026-05-10,Disposed,308.0,False,,308.0,False,False,,2025-07,2025Q3,2026-05,,False,Mistvale District Court,Central,District
002700,09,Civil,2024-10-23,2025-02-27,Disposed,127.0,False,,127.0,False,False,,2024-10,2024Q4,2025-02,,False,Southgate District Court,Southern,District
002701,01,Youth,2024-07-26,2025-01-19,Disposed,177.0,False,,177.0,False,False,,2024-07,2024Q3,2025-01,,False,Northbridge District Court,Northern,District
002702,11,Family,2025-09-24,,Active,,False,,,False,True,342.0,2025-09,2025Q3,,3-12 months,False,Southern Ranges High Court,Southern,High
002703,04,Youth,2024-08-06,2024-10-30,Disposed,85.0,False,,85.0,False,False,,2024-08,2024Q3,2024-10,,False,Riverton District Court,Central,District
002704,08,Family,2026-02-15,,Active,,False,,,False,True,198.0,2026-02,2026Q1,,3-12 months,False,Cape Lawson District Court,Eastern,District
002705,08,Youth,2025-08-20,2026-03-13,Disposed,205.0,False,,205.0,False,False,,2025-08,2025Q3,2026-03,,False,Cape Lawson District Court,Eastern,District
002706,02,Civil,2025-05-30,2025-07-25,Disposed,56.0,False,,56.0,False,False,,2025-05,2025Q2,2025-07,,False,Kauri Point District Court,Northern,District
002707,11,Family,2025-02-24,2025-08-18,Disposed,175.0,False,,175.0,False,False,,2025-02,2025Q1,2025-08,,False,Southern Ranges High Court,Southern,High
002708,02,Criminal,2025-11-02,2026-01-20,Disposed,79.0,False,,79.0,False,False,,2025-11,2025Q4,2026-01,,False,Kauri Point District Court,Northern,District
002709,01,Civil,2025-12-16,2026-04-20,Disposed,125.0,False,,125.0,False,False,,2025-12,2025Q4,2026-04,,False,Northbridge District Court,Northern,District
002710,11,Civil,2025-03-02,2025-12-29,Disposed,302.0,False,,302.0,False,False,,2025-03,2025Q1,2025-12,,False,Southern Ranges High Court,Southern,High
002711,04,Youth,2024-11-30,2025-01-17,Disposed,48.0,False,,48.0,False,False,,2024-11,2024Q4,2025-01,,False,Riverton District Court,Central,District
002712,07,Civil,2025-09-26,,Active,,False,,,False,True,340.0,2025-09,2025Q3,,3-12 months,False,Eastfield District Court,Eastern,District
002713,08,Criminal,2024-11-09,2026-03-20,Disposed,496.0,False,,496.0,False,False,,2024-11,2024Q4,2026-03,,False,Cape Lawson District Court,Eastern,District
002714,06,Criminal,2024-11-15,2025-02-15,Disposed,92.0,False,,92.0,False,False,,2024-11,2024Q4,2025-02,,False,Central Plains High Court,Central,High
002715,01,Family,2025-09-04,2026-01-13,Disposed,131.0,False,,131.0,False,False,,2025-09,2025Q3,2026-01,,False,Northbridge District Court,Northern,District
002716,02,Family,2025-10-18,2026-04-19,Disposed,183.0,False,,183.0,False,False,,2025-10,2025Q4,2026-04,,False,Kauri Point District Court,Northern,District
002717,07,Family,2026-04-12,,Active,,False,,,False,True,142.0,2026-04,2026Q2,,3-12 months,False,Eastfield District Court,Eastern,District
002718,06,Youth,2025-07-09,2025-10-15,Disposed,98.0,False,,98.0,False,False,,2025-07,2025Q3,2025-10,,False,Central Plains High Court,Central,High
002719,07,Criminal,2025-04-07,2025-07-02,Disposed,86.0,False,,86.0,False,False,,2025-04,2025Q2,2025-07,,False,Eastfield District Court,Eastern,District
002720,06,Criminal,2024-10-15,2025-05-15,Disposed,212.0,False,,212.0,False,False,,2024-10,2024Q4,2025-05,,False,Central Plains High Court,Central,High
002721,02,Youth,2024-11-17,2024-12-02,Disposed,15.0,False,,15.0,False,False,,2024-11,2024Q4,2024-12,,False,Kauri Point District Court,Northern,District
002722,02,Civil,2025-02-18,2025-09-08,Disposed,,False,,202.0,False,False,,2025-02,2025Q1,2025-09,,False,Kauri Point District Court,Northern,District
002723,10,Criminal,2024-07-07,2024-12-03,Disposed,149.0,False,,149.0,False,False,,2024-07,2024Q3,2024-12,,False,Fernbay District Court,Southern,District
002724,09,Criminal,2025-09-30,,Active,,False,,,False,True,336.0,2025-09,2025Q3,,3-12 months,False,Southgate District Court,Southern,District
002725,08,Civil,2024-12-02,2025-03-04,Disposed,92.0,False,,92.0,False,False,,2024-12,2024Q4,2025-03,,False,Cape Lawson District Court,Eastern,District
002726,02,Civil,2024-07-26,2025-04-05,Disposed,253.0,False,,253.0,False,False,,2024-07,2024Q3,2025-04,,False,Kauri Point District Court,Northern,District
002727,08,Criminal,2026-04-14,,Active,,False,,,False,True,140.0,2026-04,2026Q2,,3-12 months,False,Cape Lawson District Court,Eastern,District
002728,08,Criminal,2024-08-16,2025-10-12,Disposed,,False,,422.0,False,False,,2024-08,2024Q3,2025-10,,False,Cape Lawson District Court,Eastern,District
002729,12,Criminal,2025-08-29,2025-10-20,Disposed,52.0,False,,52.0,False,False,,2025-08,2025Q3,2025-10,,False,Willow Creek District Court,Southern,District
002730,01,Family,2025-04-16,2025-10-04,Disposed,171.0,False,,171.0,False,False,,2025-04,2025Q2,2025-10,,False,Northbridge District Court,Northern,District
002731,03,Civil,2026-03-26,,Active,,False,,,False,True,159.0,2026-03,2026Q1,,3-12 months,False,Harbourview High Court,Northern,High
002732,09,Civil,2025-08-26,2026-01-21,Disposed,148.0,False,,148.0,False,False,,2025-08,2025Q3,2026-01,,False,Southgate District Court,Southern,District
002733,12,Civil,2025-07-13,2026-02-04,Disposed,206.0,False,,206.0,False,False,,2025-07,2025Q3,2026-02,,False,Willow Creek District Court,Southern,District
002734,01,Civil,2026-02-23,2026-08-01,Disposed,159.0,False,,159.0,False,False,,2026-02,2026Q1,2026-08,,False,Northbridge District Court,Northern,District
002735,07,Youth,2024-07-08,2024-10-12,Disposed,96.0,False,,96.0,False,False,,2024-07,2024Q3,2024-10,,False,Eastfield District Court,Eastern,District
002736,05,Civil,2025-01-11,,Active,,False,,,False,True,598.0,2025-01,2025Q1,,12+ months,True,Mistvale District Court,Central,District
002737,05,Civil,2025-10-24,2026-06-23,Disposed,242.0,False,,242.0,False,False,,2025-10,2025Q4,2026-06,,False,Mistvale District Court,Central,District
002738,08,Family,2025-10-14,2026-06-30,Disposed,259.0,False,,259.0,False,False,,2025-10,2025Q4,2026-06,,False,Cape Lawson District Court,Eastern,District
002739,11,Youth,2025-08-24,2025-12-21,Disposed,119.0,False,,119.0,False,False,,2025-08,2025Q3,2025-12,,False,Southern Ranges High Court,Southern,High
002740,02,Family,2025-05-23,2025-08-07,Disposed,46.0,False,,76.0,True,False,,2025-05,2025Q2,2025-08,,False,Kauri Point District Court,Northern,District
002741,04,Family,2024-10-22,2025-03-18,Disposed,147.0,False,,147.0,False,False,,2024-10,2024Q4,2025-03,,False,Riverton District Court,Central,District
002742,01,Family,2025-04-10,2025-09-25,Disposed,158.0,False,,168.0,True,False,,2025-04,2025Q2,2025-09,,False,Northbridge District Court,Northern,District
002743,10,Family,2024-11-06,2025-04-08,Disposed,153.0,False,,153.0,False,False,,2024-11,2024Q4,2025-04,,False,Fernbay District Court,Southern,District
002744,01,Criminal,2024-10-11,2025-03-14,Disposed,154.0,False,,154.0,False,False,,2024-10,2024Q4,2025-03,,False,Northbridge District Court,Northern,District
002745,08,Youth,2025-03-22,,Active,,False,,,False,True,528.0,2025-03,2025Q1,,12+ months,True,Cape Lawson District Court,Eastern,District
002746,99,Civil,2025-01-05,2025-06-12,Disposed,158.0,True,court_id not in lookup,158.0,False,False,,2025-01,2025Q1,2025-06,,False,,,
002747,10,Criminal,2025-12-09,2026-02-05,Disposed,58.0,False,,58.0,False,False,,2025-12,2025Q4,2026-02,,False,Fernbay District Court,Southern,District
002748,01,Youth,2026-05-01,2026-08-11,Disposed,102.0,False,,102.0,False,False,,2026-05,2026Q2,2026-08,,False,Northbridge District Court,Northern,District
002749,09,Youth,2026-05-16,2026-07-29,Disposed,74.0,False,,74.0,False,False,,2026-05,2026Q2,2026-07,,False,Southgate District Court,Southern,District
002750,10,Family,2025-04-18,2025-09-19,Disposed,154.0,False,,154.0,False,False,,2025-04,2025Q2,2025-09,,False,Fernbay District Court,Southern,District
002751,11,Civil,2026-02-10,,Active,,False,,,False,True,203.0,2026-02,2026Q1,,3-12 months,False,Southern Ranges High Court,Southern,High
002752,12,Family,2025-10-01,2026-02-22,Disposed,144.0,False,,144.0,False,False,,2025-10,2025Q4,2026-02,,False,Willow Creek District Court,Southern,District
002753,01,Civil,2026-05-30,,Active,,False,,,False,True,94.0,2026-05,2026Q2,,3-12 months,False,Northbridge District Court,Northern,District
002754,11,Family,2026-01-12,2026-04-08,Disposed,86.0,False,,86.0,False,False,,2026-01,2026Q1,2026-04,,False,Southern Ranges High Court,Southern,High
002755,07,Youth,2025-03-04,2025-05-28,Disposed,85.0,False,,85.0,False,False,,2025-03,2025Q1,2025-05,,False,Eastfield District Court,Eastern,District
002756,09,Family,2024-08-22,2024-11-11,Disposed,81.0,False,,81.0,False,False,,2024-08,2024Q3,2024-11,,False,Southgate District Court,Southern,District
002757,07,Family,2025-02-06,,Active,,False,,,False,True,572.0,2025-02,2025Q1,,12+ months,True,Eastfield District Court,Eastern,District
002758,04,Family,2024-10-24,2025-09-06,Disposed,317.0,False,,317.0,False,False,,2024-10,2024Q4,2025-09,,False,Riverton District Court,Central,District
002759,03,Family,2025-07-25,,Active,,False,,,False,True,403.0,2025-07,2025Q3,,12+ months,True,Harbourview High Court,Northern,High
002760,12,Youth,2024-07-01,,Active,,False,,,False,True,792.0,2024-07,2024Q3,,12+ months,True,Willow Creek District Court,Southern,District
002761,01,Criminal,2026-06-27,2026-08-07,Disposed,41.0,False,,41.0,False,False,,2026-06,2026Q2,2026-08,,False,Northbridge District Court,Northern,District
002762,07,Family,2025-12-13,,Active,,False,,,False,True,262.0,2025-12,2025Q4,,3-12 months,False,Eastfield District Court,Eastern,District
002763,04,Family,2025-04-27,2025-07-07,Disposed,71.0,False,,71.0,False,False,,2025-04,2025Q2,2025-07,,False,Riverton District Court,Central,District
002764,03,Family,2024-10-31,2025-01-24,Disposed,85.0,False,,85.0,False,False,,2024-10,2024Q4,2025-01,,False,Harbourview High Court,Northern,High
002765,12,Civil,2026-03-18,2026-07-30,Disposed,134.0,False,,134.0,False,False,,2026-03,2026Q1,2026-07,,False,Willow Creek District Court,Southern,District
002766,03,Civil,2025-01-04,2025-10-21,Disposed,290.0,False,,290.0,False,False,,2025-01,2025Q1,2025-10,,False,Harbourview High Court,Northern,High
002767,08,Youth,2026-06-19,,Active,,False,,,False,True,74.0,2026-06,2026Q2,,0-3 months,False,Cape Lawson District Court,Eastern,District
002768,01,Family,2026-06-25,,Active,,False,,,False,True,68.0,2026-06,2026Q2,,0-3 months,False,Northbridge District Court,Northern,District
002769,11,Civil,2025-07-07,2026-04-21,Disposed,288.0,False,,288.0,False,False,,2025-07,2025Q3,2026-04,,False,Southern Ranges High Court,Southern,High
002770,03,Civil,2024-07-02,,Active,,False,,,False,True,791.0,2024-07,2024Q3,,12+ months,True,Harbourview High Court,Northern,High
002771,03,Family,2025-08-19,,Active,,False,,,False,True,378.0,2025-08,2025Q3,,12+ months,True,Harbourview High Court,Northern,High
002772,08,Youth,2025-10-07,2026-03-18,Disposed,162.0,False,,162.0,False,False,,2025-10,2025Q4,2026-03,,False,Cape Lawson District Court,Eastern,District
002773,12,Civil,2026-04-09,2026-08-19,Disposed,132.0,False,,132.0,False,False,,2026-04,2026Q2,2026-08,,False,Willow Creek District Court,Southern,District
002774,11,Criminal,2025-07-20,2026-02-12,Disposed,207.0,False,,207.0,False,False,,2025-07,2025Q3,2026-02,,False,Southern Ranges High Court,Southern,High
002775,09,Family,2025-02-03,2025-03-31,Disposed,56.0,False,,56.0,False,False,,2025-02,2025Q1,2025-03,,False,Southgate District Court,Southern,District
002776,06,Family,2026-02-26,2026-08-17,Disposed,172.0,False,,172.0,False,False,,2026-02,2026Q1,2026-08,,False,Central Plains High Court,Central,High
002777,08,Youth,2024-07-19,2024-10-17,Disposed,90.0,False,,90.0,False,False,,2024-07,2024Q3,2024-10,,False,Cape Lawson District Court,Eastern,District
002778,05,Family,2025-09-19,,Active,,False,,,False,True,347.0,2025-09,2025Q3,,3-12 months,False,Mistvale District Court,Central,District
002779,12,Civil,2024-11-18,2025-04-26,Disposed,159.0,False,,159.0,False,False,,2024-11,2024Q4,2025-04,,False,Willow Creek District Court,Southern,District
002780,06,Civil,2025-02-18,,Active,,False,,,False,True,560.0,2025-02,2025Q1,,12+ months,True,Central Plains High Court,Central,High
002781,04,Youth,2026-04-11,2026-05-10,Disposed,29.0,False,,29.0,False,False,,2026-04,2026Q2,2026-05,,False,Riverton District Court,Central,District
002782,11,Family,2025-11-08,2026-03-08,Disposed,120.0,False,,120.0,False,False,,2025-11,2025Q4,2026-03,,False,Southern Ranges High Court,Southern,High
002783,03,Family,2026-05-27,,Active,,False,,,False,True,97.0,2026-05,2026Q2,,3-12 months,False,Harbourview High Court,Northern,High
002784,07,Civil,2025-11-27,2026-05-10,Disposed,164.0,False,,164.0,False,False,,2025-11,2025Q4,2026-05,,False,Eastfield District Court,Eastern,District
002785,09,Civil,2024-07-15,2025-03-21,Disposed,249.0,False,,249.0,False,False,,2024-07,2024Q3,2025-03,,False,Southgate District Court,Southern,District
002786,05,Family,2026-02-06,,Active,,False,,,False,True,207.0,2026-02,2026Q1,,3-12 months,False,Mistvale District Court,Central,District
002787,01,Youth,2024-08-08,2024-08-30,Disposed,22.0,False,,22.0,False,False,,2024-08,2024Q3,2024-08,,False,Northbridge District Court,Northern,District
002788,10,Criminal,2026-01-14,,Active,,False,,,False,True,230.0,2026-01,2026Q1,,3-12 months,False,Fernbay District Court,Southern,District
002789,07,Family,2024-10-19,,Active,,False,,,False,True,682.0,2024-10,2024Q4,,12+ months,True,Eastfield District Court,Eastern,District
002790,02,Civil,2025-04-01,2025-09-03,Disposed,155.0,False,,155.0,False,False,,2025-04,2025Q2,2025-09,,False,Kauri Point District Court,Northern,District
002791,08,Family,2025-07-03,,Active,,False,,,False,True,425.0,2025-07,2025Q3,,12+ months,True,Cape Lawson District Court,Eastern,District
002792,09,Family,2026-04-30,2026-08-11,Disposed,103.0,False,,103.0,False,False,,2026-04,2026Q2,2026-08,,False,Southgate District Court,Southern,District
002793,08,Criminal,2025-07-05,2026-04-26,Disposed,295.0,False,,295.0,False,False,,2025-07,2025Q3,2026-04,,False,Cape Lawson District Court,Eastern,District
002794,04,Family,2026-05-25,,Active,,False,,,False,True,99.0,2026-05,2026Q2,,3-12 months,False,Riverton District Court,Central,District
002795,04,Civil,2024-08-19,2024-11-01,Disposed,74.0,False,,74.0,False,False,,2024-08,2024Q3,2024-11,,False,Riverton District Court,Central,District
002796,10,Family,2024-09-01,2024-10-07,Disposed,6.0,False,,36.0,True,False,,2024-09,2024Q3,2024-10,,False,Fernbay District Court,Southern,District
002797,06,Civil,2025-07-17,2026-08-14,Disposed,393.0,False,,393.0,False,False,,2025-07,2025Q3,2026-08,,False,Central Plains High Court,Central,High
002798,12,Youth,2025-02-09,,Active,,False,,,False,True,569.0,2025-02,2025Q1,,12+ months,True,Willow Creek District Court,Southern,District
002799,05,Family,2024-11-11,2025-08-04,Disposed,266.0,False,,266.0,False,False,,2024-11,2024Q4,2025-08,,False,Mistvale District Court,Central,District
002800,01,Criminal,2025-05-07,,Active,,False,,,False,True,482.0,2025-05,2025Q2,,12+ months,True,Northbridge District Court,Northern,District
002801,05,Family,2024-10-13,2025-05-20,Disposed,219.0,False,,219.0,False,False,,2024-10,2024Q4,2025-05,,False,Mistvale District Court,Central,District
002802,02,Criminal,2025-06-24,2025-09-06,Disposed,74.0,False,,74.0,False,False,,2025-06,2025Q2,2025-09,,False,Kauri Point District Court,Northern,District
002803,02,Criminal,2026-02-25,2026-07-08,Disposed,133.0,False,,133.0,False,False,,2026-02,2026Q1,2026-07,,False,Kauri Point District Court,Northern,District
002804,11,Civil,2025-05-30,2025-11-18,Disposed,172.0,False,,172.0,False,False,,2025-05,2025Q2,2025-11,,False,Southern Ranges High Court,Southern,High
002805,12,Civil,2024-09-09,2025-02-04,Disposed,148.0,False,,148.0,False,False,,2024-09,2024Q3,2025-02,,False,Willow Creek District Court,Southern,District
002806,09,Criminal,2024-08-12,2024-09-19,Disposed,38.0,False,,38.0,False,False,,2024-08,2024Q3,2024-09,,False,Southgate District Court,Southern,District
002807,08,Civil,2024-10-25,2025-08-08,Disposed,287.0,False,,287.0,False,False,,2024-10,2024Q4,2025-08,,False,Cape Lawson District Court,Eastern,District
002808,01,Criminal,2024-11-10,2025-02-11,Disposed,93.0,False,,93.0,False,False,,2024-11,2024Q4,2025-02,,False,Northbridge District Court,Northern,District
